course_id,subject,order_index
961,The steps required in setting up a breeding program.,1
961,Understanding of the main concepts in animal breeding.,2
961,Applying genetic models and tools to predict the breeding value of animals.,3
961,Applying tools to predict genetic change and/or inbreeding in populations.,4
961,Understand the dissemination of genetic progress in different animal,5
963,The Patient Journey Mapping method,1
963,Understand the different stages of a patient's experience and treatment journey,2
963,When and where Patient Journey Mapping can be applied,3
963,How to identify opportunities from a patient's journey,4
963,Healthcare trends,5
965,Identify instructor assumptions about students and how these assumptions impact teaching practices,1
965,Develop an awareness of critical self-reflection and its value in teaching diverse learners,2
965,Define the key components that impact inclusive classrooms,3
965,Apply inclusive teaching strategies in individual teaching contexts,4
965,Identify resources needed to continually improve inclusive teaching practice,5
966,"Utilize quantum circuits to represent, manipulate, and measure single/multi-qubit quantum states",1
966,Create entanglement and use it to teleport quantum information,2
966,Compile quantum circuits to universal gate sets,3
966,"Use electron spins to store quantum information in Quantum Inspire, QuTech quantum computing cloud-based platform",4
966,Understand quantum supremacy and NISQ devices,5
971,"How to use customer discovery tools to identify market needs, problems and opportunities",1
971,Create customer profiles and personas that help you identify the right marketing channels to reach your customers,2
971,"Respond to evolving customer needs using personal, digital, social and mobile spheres",3
971,Develop content and messaging that directly addresses consumer needs and drives brand excitement,4
971,"Develop key performance indicators (KPIs), metrics and milestones to measure the success of your campaign",5
975,CS50's Introduction to Computer ScienceHarvardX,1
975,Course,2
975,Artificial Intelligence: Implications for Business StrategyMIT Sloan School of Management,3
975,Executive Education,4
975,Supply Chain DesignMITx,5
975,Course,6
975,Data Structures & Algorithms IVGTx,7
975,Course,8
975,Exercising Leadership: Foundational PrinciplesHarvardX,9
975,Course,10
975,IMFx: Government Finance Statistics,11
975,Increase your career opportunities84% of learners report more opportunities after earning their certificate.,12
975,Show off your hard work and dedicationYou’re learning fromIMFx! That’s a big deal. Let others know about your achievements.,13
975,Unlimited Access,14
975,World class institutions,15
975,Graded assessments,16
975,Earn a certificate,17
975,Access Expires Jul 15,18
975,Learn Software Engineering,19
975,Learn Blockchain,20
976,"Identify the main stages involved in preparing a risk management plan for development projects following the IDB’s methodology, which is based on PMI’s international standards, to successfully achieve expected results and impacts.",1
976,Recognize the process of identifying risks that may affect the project and documenting their characteristics to facilitate risk analysis and subsequent management.,2
976,Recognize the main elements of the risk analysis process and evaluating and combining risks’ probability of occurrence and impact to prioritize them.,3
976,Recognize risk management strategies that allow for managing opportunities and threats that could impact the project’s objectives.,4
976,Recognize the main elements of the risk monitoring process and continuously optimizing responses to improve efficiency when managing the project life cycle.,5
977,How wide range of decision-making biases and information processing errorsimpact our financial decision-making,1
977,How behavioural finance impacts financial markets,2
977,"The most common self-deception biases, their causes, and potential measuresto prevent them",3
977,Cognitive biases and their root causes with real life examples,4
977,The most common emotional biases and their causes with examples,5
977,How loss aversion and other biases that contribute to our financial decision-making,6
977,How herding bias and other social factors interfere with our decision-making,7
978,CS50's Introduction to Computer ScienceHarvardX,1
978,Course,2
978,Artificial Intelligence: Implications for Business StrategyMIT Sloan School of Management,3
978,Executive Education,4
978,Supply Chain DesignMITx,5
978,Course,6
978,Data Structures & Algorithms IVGTx,7
978,Course,8
978,Exercising Leadership: Foundational PrinciplesHarvardX,9
978,Course,10
978,business administration,11
978,WBGx: Trading for Development in the Age of Global Value Chains - Word Development Report 2020,12
978,Increase your career opportunities84% of learners report more opportunities after earning their certificate.,13
978,Show off your hard work and dedicationYou’re learning fromWBGx! That’s a big deal. Let others know about your achievements.,14
978,Unlimited Access,15
978,World class institutions,16
978,Graded assessments,17
978,Earn a certificate,18
978,Access Expires Jun 24,19
978,Learn Software Engineering,20
986,Practices for cultivating a caring and benevolent environment in educational and other settings,1
986,Skills and tools for promoting your personal and professional development,2
986,The importance of cultivating a caring and benevolent environment and how to do so,3
986,Major concepts and themes from both theoretical literature and applied research,4
987,Product leadership as modern leadership,1
987,Building and motivating the team,2
987,"Team processes, events, and the art of the demo",3
987,Conflict management and resolution techniques for speed and effectiveness,4
987,Product evangelism and communicating with data across the enterprise,5
987,Product or,6
987,Discovering and delivering products at scale,7
988,Development of contemporary Japanese architecture since the 1964 Tokyo Olympics,1
988,Features of works of influential Japanese architects,2
